StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Pconsent_self,gender,bday#1_1,bday#2_1,bday#3_1,race_ethnicity_1,race_ethnicity_2,race_ethnicity_3,race_ethnicity_4,race_ethnicity_5,race_ethnicity_6,race_ethnicity_7,race_ethnicity_8,race_ethnicity_9,P1ed,P2ed,income,city,state,device,device-type,account,ytkids,controls,controls_type,Pdays,Ptime,Ptime_9_TEXT,Pfavorite,observations,yt_opinions_1,yt_opinions_2,yt_opinions_3,yt_opinions_4,yt_opinions_5,concerns,Pconsent-child,opp,gc,term,Q_BallotBoxStuffing,Q_CHL,expected_ir,expected_loi,Country,expected_n,tg,transaction_id,SVID,PS,Child_age,Response
3/18/25 4:59,3/18/25 5:30,IP Address,100,1847,True,3/18/25 5:30,R_5Q9lc5CgWKm8QbT,anonymous,EN,1,,0,0,,Agree,Female,May,16,2011,,,,,,,White,,,Some college,Some college,"$75,000 through $99,999",NC,NC,Yes,Some other device,No,No,No,,7 days,More than 2 hours,,Richard Lorenzo jr,Very positive. No there isn't anything concerning.,None at all,A great deal,A great deal,A lot,A great deal,"No concerns at all. My children listen to all Christian content. No violence or swearing, nor do they swear. ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5d3BXqGg5ejRhI9ftNTqgw,36661704,1449,,Complete
3/18/25 5:36,3/18/25 5:43,IP Address,100,416,True,3/18/25 5:43,R_32nZcgUfCPFa5HP,anonymous,EN,0.899999976,,0,0,,Agree,Female,April,4,2017,,,,,,,,,Multiracial,High school degree or equivalent,High school degree or equivalent,"$5,000 through $11,999",Snowhill ,Maryland,No,Some other device,Yes,Yes,No,,7 days,1 hour or less,,Gracie corner ,The learning from the you tube ,A lot,A lot,A lot,A lot,A lot,No none ,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,0vG51QaYTfGfOSf2w611vw,36661704,1449,,Complete
3/18/25 5:41,3/18/25 5:45,IP Address,100,221,True,3/18/25 5:45,R_7R49GS9K74xR7L9,anonymous,EN,0.899999976,,0,0,,Agree,Female,October,2,2015,,,,,,,White,,,High school degree or equivalent,Other,"$35,000 through $49,999",Pittsburgh ,PA,Yes,iPad tablet,No,,No,,7 days,2 hours or less,,Funneh,Just being on the device I notice More attitude ,A lot,A great deal,A little,A lot,A little,"No, I  have not experienced this",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6fe0KfrGXAby0v7va31Jaq,36661704,1449,,Complete
3/18/25 5:48,3/18/25 5:52,IP Address,100,222,True,3/18/25 5:52,R_6sJlTI4LWtPXe6J,anonymous,EN,1,,0,0,,Agree,Male,May,5,2011,,,,,,,White,,,"Bachelor's degree (e.g. BA, BS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Detroit,MI,Yes,iPad tablet,Yes,No,No,,6 days,More than 2 hours,,Some guy who talks about misread lyrics,Nothing unusual,A moderate amount,A moderate amount,A little,A lot,A little,Just swearing,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,4D9Xd8Phz2LvH2lLr9WHAX,36661704,1449,,Complete
3/18/25 6:05,3/18/25 6:07,IP Address,100,93,True,3/18/25 6:07,R_7Y3q0Gpl692R1G9,anonymous,EN,1,,0,0,,Agree,Female,July,10,2015,,,,,,,White,,,"Bachelor's degree (e.g. BA, BS)",Some college,"$100,000 or greater",Hillsboro,NJ,Yes,iPad tablet,Yes,Yes,Yes,What he posts,5 days,45 minutes or less,,Faze Rug,He is lazy and lethargic.,A lot,A moderate amount,A great deal,A lot,A moderate amount,learning foul or vulgar language,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5Ne0mXRijZAe9ASwspQuci,36661704,1449,,Complete
3/18/25 6:09,3/18/25 6:13,IP Address,100,214,True,3/18/25 6:13,R_1BnnXym2vzEtlSN,anonymous,EN,1,,0,0,,Agree,Male,August,16,2016,,,,,,,White,,,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$75,000 through $99,999",Howell,new jersey,Yes,iPad tablet,Yes,No,No,,6 days,2 hours or less,,"mr,beast",rudeness but that does not surprise me,A moderate amount,A moderate amount,A moderate amount,A lot,A moderate amount,the swearing part my son got from you tube,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6BHCCCMbtQJZWOC3238C2t,36661704,1449,,Complete
3/18/25 6:16,3/18/25 6:20,IP Address,100,264,True,3/18/25 6:20,R_1lSQ0NG84Ef4OTR,anonymous,EN,1,,0,0,,Agree,Male,January,20,2012,,,,,,,White,,,Less than high school,Some college,"$75,000 through $99,999",Troy New York ,Ny,No,Some other device,Yes,No,Yes,Not sure my brother put them on for me,7 days,More than 2 hours,,Caso,No not really ,A moderate amount,A little,A little,A lot,A moderate amount,"No, I think stereotypes are a good thing to expose your children to",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2aj5j9kEuGEH1ogmQtrtpn,36661704,1449,,Complete
3/18/25 6:16,3/18/25 6:21,IP Address,100,351,True,3/18/25 6:21,R_7rNj8KddFbMz9O9,anonymous,EN,0.899999976,,0,0,,Agree,Male,November,15,2015,,,,,,,White,,,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$35,000 through $49,999",Brooklyn,NY,Yes,iPhone,No,No,No,,7 days,2 hours or less,,Cocomelon,normal,A great deal,A great deal,A lot,A lot,A great deal,No I haven not faced any concerns.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,55MnuHtxbaSNQOcSTUbM3x,36661704,1449,,Complete
3/18/25 6:15,3/18/25 6:22,IP Address,100,434,True,3/18/25 6:22,R_5NCALLGxCD9x6qz,anonymous,EN,0.600000024,,0,0,,Agree,Female,November,23,2015,,,,,,,White,,,High school degree or equivalent,High school degree or equivalent,"$12,000 through $15,999",VA,VA,Yes,Android phone,Yes,Yes,Yes,What ratings she is allowed to watch,5 days,45 minutes or less,,Funny cat videos ,Happy. I am concerned about her being exposed to sexual things and just inappropriate videos for kids ,A little,A great deal,A great deal,A lot,A moderate amount,Yes occasionally there will be a video that gets thru parental controls. It's usually just a couple curse words or a violent video that they didn't think fit the restrictions,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,3tcqsP3zhz7WCi5akaBlm7,36661704,1449,,Complete
3/18/25 6:23,3/18/25 6:27,IP Address,100,290,True,3/18/25 6:28,R_50xS70al7yyPxLz,anonymous,EN,0.899999976,,0,0,,Agree,Male,September,17,2015,,,Black or African American,,,,White,,,"Bachelor's degree (e.g. BA, BS)",High school degree or equivalent,"$50,000 through $74,999",Newport News ,VA,Yes,Android tablet,Yes,No,No,,7 days,2 hours or less,,Kai Cenat,No,A lot,A lot,A great deal,A lot,A lot,Yes. My child can be watching child appropriate videos and all of a sudden a video with cursing or very suspect language (sexual like nature) will come on. ,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,0XXbjiJM3Mh43kJhS0UzNw,36661704,1449,,Complete
3/18/25 6:34,3/18/25 6:37,IP Address,100,156,True,3/18/25 6:37,R_1sRMzeeFwYblRF2,anonymous,EN,0.899999976,,0,0,,Agree,Male,March,31,2011,,,Black or African American,,,,,,,High school degree or equivalent,High school degree or equivalent,"Less than $5,000",Baltimore ,MD,Yes,Android phone,No,No,No,,1 day,45 minutes or less,,Gamma FEB,Nothing concerning ,A moderate amount,A lot,None at all,A lot,A moderate amount,No I have not experienced this,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2XiCAx1LOiqvbz5YdAlXqH,36661704,1449,,Complete
3/18/25 6:32,3/18/25 6:42,IP Address,100,569,True,3/18/25 6:42,R_5VIvGuizhju2j1q,anonymous,EN,0.899999976,,0,0,,Agree,Male,February,5,2013,,,,,,,White,,,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$75,000 through $99,999",Columbus,Ohio,Yes,iPhone,No,No,No,"Parental control apps (Bark, Qustodio, Net Nanny)",5 days,1 hour or less,,MrBeast ,"""After watching YouTube, my child sometimes gets really hyper and repeats phrases or jokes from their favorite creators. If they watch educational content, they actually pick up new facts and skills, which is great. But I do worry about screen time—sometimes it’s hard to get them to stop watching, and I’ve noticed they get cranky when I turn it off. I’ve also been surprised by how quickly they find new channels and trends. It’s tough to keep up with what they’re watching!""",A lot,A great deal,A moderate amount,A lot,A little,"Yes, I’ve definitely had concerns about some of the content. Even on YouTube Kids, I’ve come across videos with inappropriate language or themes that seem too mature. Sometimes, even seemingly innocent channels include stereotypes or behavior that I don’t want my child picking up. One time, my child was watching an animated video, and suddenly, it had violent or overly dramatic scenes that scared them. I’ve also noticed that some prank channels encourage mean-spirited behavior, which I don’t want them to think is okay. Now, I try to monitor their screen time more closely and set parental controls.",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,0l5SAVhIdRo3z3JZpREMFO,36661704,1449,,Complete
3/18/25 6:44,3/18/25 6:49,IP Address,100,315,True,3/18/25 6:49,R_6e2So6lPf7VyoX7,anonymous,EN,0.699999988,,0,0,,Agree,Female,July,26,2011,,,,,,,White,,,Some college,Some college,"$100,000 or greater",Williamstown ,Kentucky,Yes,iPhone,Yes,No,No,,7 days,More than 2 hours,,Mr beast ,No,A little,A little,A lot,A lot,A little,Yes,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5CBbf8p0tsng8CujUb11Xu,36661704,1449,,Complete
3/18/25 6:47,3/18/25 6:53,IP Address,100,378,True,3/18/25 6:53,R_6viHxhWpfuthH9h,anonymous,EN,1,,0,5,,Agree,Male,June,28,2018,,,,,,,White,,,Some college,Some college,"$50,000 through $74,999",Brandon,FL,No,iPad tablet,No,No,No,,7 days,More than 2 hours,,Tyler and Snowi,"Nothing, they get bored after a while",A great deal,A great deal,A great deal,A lot,A great deal,"Yes, but it doesn't bother me as much as they'll see and hear things out in public places too.",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1huURkjvkLv7awsqXbOT2U,36661704,1449,,Complete
3/18/25 6:52,3/18/25 6:55,IP Address,100,182,True,3/18/25 6:55,R_1jeTPaEebjLjj8y,anonymous,EN,0.899999976,,0,0,,Agree,Male,August,11,2011,,,,,,,White,,,Some college,Some college,"$50,000 through $74,999",Detroit,Michigan,Yes,iPhone,Yes,Yes,Yes,Parental,7 days,1.5 hours or less,,Mr. Beast,She wants to be a content creator.  I think she's too young.,A great deal,A great deal,A great deal,A lot,A great deal,I don't like some of the challenges and the narcissism.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5RMed0VzncqkYtvYT5jH8z,36661704,1449,,Complete
3/18/25 6:50,3/18/25 6:57,IP Address,100,412,True,3/18/25 6:57,R_7fl3AQ6nGn0qwhE,anonymous,EN,0.899999976,,0,0,,Agree,Male,March,29,2013,,,,,,,White,,,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater"," City: Naples, ",Florida,No,Some other device,No,No,No,,7 days,More than 2 hours,,cnn,looks good and happy,A lot,A lot,A lot,A lot,A lot,sometimes violence,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,58g1kyGweTPGbc74BmIS7B,36661704,1449,,Complete
3/18/25 6:57,3/18/25 7:01,IP Address,100,224,True,3/18/25 7:01,R_3m2yXVKxRTkz5Xk,anonymous,EN,0.899999976,,0,0,,Agree,Female,July,1,2011,,,,,,,White,,,Some college,High school degree or equivalent,"$12,000 through $15,999",San antonio ,TX,Yes,Android tablet,Yes,Yes,Yes,Just controls for the videos and apps they down load,7 days,More than 2 hours,,Not sure,Nothing I'm concerned about,A lot,A moderate amount,A little,A lot,A moderate amount,No I have not,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2mgIZOTF4AtZ64dqnQHtHL,36661704,1449,,Complete
3/18/25 7:15,3/18/25 7:20,IP Address,100,301,True,3/18/25 7:20,R_37VMFPyDABT5kFH,anonymous,EN,0.899999976,,0,0,,Agree,Female,January,8,2016,,,,,,,White,,,Some college,Some college,"$35,000 through $49,999",AR,AR,No,Android tablet,No,,No,,5 days,2 hours or less,,Aphmau,Nothing,A moderate amount,A moderate amount,A lot,A lot,A little,Swearing,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5XEpMvtHFCUOhz3LCCuvVR,36661704,1449,,Complete
3/18/25 7:40,3/18/25 7:43,IP Address,100,166,True,3/18/25 7:43,R_3p3DHaATtpJG4VF,anonymous,EN,0.899999976,,0,0,,Agree,Female,February,8,2012,,,Black or African American,,,,White,,,"Bachelor's degree (e.g. BA, BS)",Some college,"$75,000 through $99,999",Norwalk,CT,Yes,iPhone,Yes,No,No,,7 days,1.5 hours or less,,MrBeast,No there is nothing that I am concerned with about. The TV is just really on in the background.  ,A great deal,A great deal,A lot,A lot,A lot,No I have not experienced those concerns.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,35NOReUG9utZbp5bg7bbpD,36661704,1449,,Complete
3/18/25 8:10,3/18/25 8:16,IP Address,100,392,True,3/18/25 8:16,R_3ilHjwNkf9j29KD,anonymous,EN,0.899999976,,0,0,,Agree,Male,June,22,2012,,,Black or African American,,,,,,,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater",Boston,Massachusetts,Yes,iPad tablet,Yes,Yes,Yes,Under 17 years viewing,5 days,2 hours or less,,IRON MAN,He try to be more creative in art and technology..,A lot,A lot,A lot,A lot,A great deal,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,3aTtCPC8KLtuWIChjHL9Gg,36661704,1449,,Complete
3/18/25 8:10,3/18/25 8:20,IP Address,100,569,True,3/18/25 8:20,R_1sihchBNYpe7bFK,anonymous,EN,0.899999976,,0,0,,Agree,Female,August,1,2016,,,,Hispanic or Latino/a,,,White,,,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater",Philly ,Pa,Yes,iPad tablet,Yes,Yes,Yes,All,7 days,2 hours or less,,Not sure,Not sure,A lot,A moderate amount,A lot,A lot,A lot,None,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,258SRZxI4wTF6m0I7gFOiO,36661704,1449,,Complete
3/18/25 8:34,3/18/25 8:39,IP Address,100,283,True,3/18/25 8:39,R_707OXod0Qku7IJD,anonymous,EN,1,,0,0,,Agree,Female,February,16,2011,,,Black or African American,,,,,,,High school degree or equivalent,High school degree or equivalent,"$50,000 through $74,999",Pascagoula ,MS,Yes,iPhone,Yes,Yes,Yes,Time limited ,7 days,More than 2 hours,,Funnah,No concerns ,A great deal,A great deal,A lot,A lot,A great deal,Experience no concerns ,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,3adGx0bWTJhFebNbrtkgd3,36661704,1449,,Complete
3/18/25 8:53,3/18/25 8:56,IP Address,100,188,True,3/18/25 8:57,R_1ZOj1SiX8pSWNs6,anonymous,EN,1,,0,0,,Agree,Female,June,15,2016,,,,,,,White,,,"Bachelor's degree (e.g. BA, BS)",Some college,"$35,000 through $49,999",Greensboro,NC,No,Some other device,No,No,Yes,mom and dad choose the show,1 day,30 minutes or less,,Blippi,Nothing,A little,A great deal,A little,A lot,None at all,Spoiled children who get what they want,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,7pDeEKxdVyWbd37OTptyBf,36661704,1449,,Complete
3/18/25 8:57,3/18/25 9:02,IP Address,100,280,True,3/18/25 9:02,R_3OH1ogpDLIf8Gvh,anonymous,EN,0.899999976,,0,0,,Agree,Male,January,15,2015,,,Black or African American,,,,,,,High school degree or equivalent,High school degree or equivalent,"$25,000 through $34,999",Atlanta,Georgia,Yes,Android phone,No,No,Yes,Adult content,6 days,45 minutes or less,,Cartoons,Still the same.,A moderate amount,A moderate amount,A moderate amount,A lot,A moderate amount,I don't have them.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1ifFrTB3SVltq1GDkSdHRa,36661704,1449,,Complete
3/18/25 9:25,3/18/25 10:16,IP Address,100,3068,True,3/18/25 10:16,R_5QzlfBn8Myrr1qd,anonymous,EN,1,,0,0,,Agree,Male,January,22,2011,,,Black or African American,,,,,,,"Master's degree (e.g. MA, MS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater",Houston,TX,Yes,Android phone,Yes,No,No,,5 days,More than 2 hours,,Mr beast,There's nothing concerning about it.,A moderate amount,A little,A moderate amount,A lot,A great deal,I haven't experienced these concerns.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2s46YNEPv8tXSjpcPUviMi,36661704,1449,,Complete
3/18/25 11:21,3/18/25 11:31,IP Address,100,627,True,3/18/25 11:31,R_3hFjlQTw0xQra4F,anonymous,EN,0.899999976,,0,0,,Agree,Female,April,12,2012,,,Black or African American,,,,,,,Some college,Other,Do not know,Texas,Texas,Yes,Android phone,No,Yes,Yes,What is your favorite dog name,6 days,Other,2,I don’t know ,Ok,A moderate amount,A little,A moderate amount,A lot,A lot,Everything is fine with my child ,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,3T5CAUow0yFWyauex69dqd,36661704,1449,,Complete
3/18/25 11:34,3/18/25 11:37,IP Address,100,175,True,3/18/25 11:37,R_5gMDXBGBqZFQxjk,anonymous,EN,1,,0,0,,Agree,Male,July,18,2013,,,,,,,White,,,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Yeagertown,PA,Yes,Android phone,Yes,Yes,Yes,mechanisms,6 days,30 minutes or less,,Mr Beast,No concern,A great deal,A great deal,A great deal,A lot,A great deal,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,7MDZ7aGa0uROh0LXHHodhX,36661704,1449,,Complete
3/18/25 11:34,3/18/25 11:40,IP Address,100,351,True,3/18/25 11:40,R_7E51b5BBJSdPGSa,anonymous,EN,1,,0,0,,Agree,Male,March,10,2011,,,,,,,White,,,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",New York,New York,Yes,iPad tablet,Yes,Yes,Yes,apple,7 days,More than 2 hours,,anime and cartoon,some subscreption,A great deal,A lot,A great deal,A lot,A great deal,great for me and very nice tome,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6uj4aXgTyzIdbviWHXgTiC,36661704,1449,,Complete
3/18/25 12:03,3/18/25 12:07,IP Address,100,253,True,3/18/25 12:07,R_5dWSAcHKm9a18Et,anonymous,EN,0.899999976,,0,10,,Agree,Female,June,10,2014,,,,,,,White,,,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$35,000 through $49,999",New York,New York,Yes,Android phone,No,No,No,,5 days,2 hours or less,,Santa,There is nothing to worry about.,A great deal,A lot,A lot,A lot,A lot,There is nothing,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,3nGQavFJhkaLWUDX7CLhHr,36661704,1449,,Complete
3/18/25 12:20,3/18/25 12:22,IP Address,100,108,True,3/18/25 12:22,R_6OkvvAN79SZYCdL,anonymous,EN,0.899999976,,0,0,,Agree,Female,August,9,2017,,,,,,,White,,,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$75,000 through $99,999",Rochester ,NY,Yes,iPhone,No,No,Yes,Screen time ,3 days,15 minutes or less,,Nobody ,Tired eyes,A moderate amount,A moderate amount,A lot,A lot,A moderate amount,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,0xGWuiqMJPzTNtw7ooopEF,36661704,1449,,Complete
3/18/25 12:19,3/18/25 12:22,IP Address,100,189,True,3/18/25 12:22,R_3pYhsrUl0a6mEkF,anonymous,EN,1,,0,0,,Agree,Female,February,14,2016,,,,,,,White,,,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Modesto,Ca,No,Some other device,No,No,Yes,Only her channels,2 days,15 minutes or less,,Disney,New dolls,A moderate amount,A moderate amount,A lot,A lot,A moderate amount,No  has her own channels  parents watch with them,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6Uq8BB2qF8BqGuNjWn7P3o,36661704,1449,,Complete
3/18/25 12:34,3/18/25 12:37,IP Address,100,188,True,3/18/25 12:37,R_7k0TE4SL8WC2jOT,anonymous,EN,0.899999976,,0,0,,Agree,Female,November,28,2012,,,,,,,White,,,Some college,High school degree or equivalent,"$100,000 or greater",Niles,Michigan,Yes,Android tablet,Yes,No,Yes,I don't remember ,7 days,More than 2 hours,,Preston,There is nothing that concerns me,A moderate amount,A great deal,A moderate amount,A lot,A great deal,None,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1rYw332Ejl9wjkZGqHIVWj,36661704,1449,,Complete
3/18/25 12:32,3/18/25 12:37,IP Address,100,296,True,3/18/25 12:37,R_1RpCj42cMpxi229,anonymous,EN,0.600000024,,0,0,,Agree,Female,January,17,2013,,,,,,,White,,,Some college,Some college,"$25,000 through $34,999",Neenah,Wi,Yes,Android tablet,Yes,Yes,Yes,Age restrictions and media content,5 days,30 minutes or less,,Raw fam,They have more interests and wanna do the things they see,A lot,A lot,A lot,A lot,A little,No they ain't allowed to watch stuff like that ,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,51tjiJFUFLESAVbgmZHwPt,36661704,1449,,Complete
3/18/25 12:40,3/18/25 12:48,IP Address,100,533,True,3/18/25 12:48,R_7QnuwD5UmB8zjdz,anonymous,EN,0.899999976,,0,0,,Agree,Male,January,6,2014,,,,,,,White,,,,"Master's degree (e.g. MA, MS)","$100,000 or greater",Texas,Texas,Yes,Android tablet,Yes,Yes,Yes,unwanted or sexual content,7 days,1 hour or less,,mr best and cartoon channel,yes they learn something new and learn about modern technology,A great deal,A great deal,A great deal,A lot,A great deal,nothing,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6xUhmOzZ89u25YBadrDgGU,36661704,1449,,Complete
3/18/25 12:44,3/18/25 12:50,IP Address,100,361,True,3/18/25 12:50,R_3hRSsDgH9Yk1g7o,anonymous,EN,0.800000012,,0,10,,Agree,Female,April,21,2014,,,,,,,White,,,Less than high school,Some college,"$100,000 or greater",Mifflin,Pennsylvania,Yes,Android tablet,Yes,No,No,very nicely,7 days,More than 2 hours,,Blippi,"Concerns often arise about screen time, exposure to inappropriate content or overly commercialized messages.",A moderate amount,A lot,A moderate amount,A lot,A moderate amount,"Many parents do report encountering concerns about certain YouTube content particularly when it includes stereotypes, inappropriate language or themes of violence.",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5bj5zZsnKQXzRivELu4h6r,36661704,1449,,Complete
3/18/25 12:47,3/18/25 12:53,IP Address,100,353,True,3/18/25 12:53,R_3wzTM3mQ1CvPo9s,anonymous,EN,0.899999976,,0,0,,Agree,Male,February,25,2012,,,Black or African American,,,,,,,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$50,000 through $74,999",Saint Louis,MO,Yes,Android phone,Yes,Yes,Yes,Anti-virus,7 days,More than 2 hours,,Selena Gomez ,"After using YouTube, my child seems to be more enlightening, and very excited about children’s programs.",A great deal,A great deal,A great deal,A lot,A great deal,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6gBZ3VeFiuGd9ObTDIhziS,36661704,1449,,Complete
3/18/25 12:20,3/18/25 13:16,IP Address,100,3339,True,3/18/25 13:16,R_7hnAxAZnXztO1ZI,anonymous,EN,0.899999976,,0,5,,Agree,Male,August,18,2011,,,,Hispanic or Latino/a,,,,,,"Bachelor's degree (e.g. BA, BS)",Some college,"$50,000 through $74,999",reno,nevada,Yes,iPad tablet,Yes,Yes,Yes,all of the parental controls,7 days,2 hours or less,,most favorite person to watch would be kyle,notice some very unregular activites that they doesnt usually do,A great deal,A lot,A moderate amount,A lot,A great deal,no channels recently,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5MJU5OZUBH4Mtuzt78bEWX,36661704,1449,,Complete
3/18/25 13:13,3/18/25 13:17,IP Address,100,280,True,3/18/25 13:17,R_6kIDnvnbI8hpAko,anonymous,EN,1,,0,10,,Agree,Male,April,19,2016,,Asian,,,,,,,,"Bachelor's degree (e.g. BA, BS)",Some college,"$35,000 through $49,999",Millen,Georgia,No,Some other device,No,No,No,,5 days,45 minutes or less,,Blippi,He became anxious everytime I turn off the device.,A great deal,A great deal,A moderate amount,A lot,A moderate amount,There are some ads that is not appropriate for my child age. and some videos are irrelevant for what my child searching on youtube.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,4UmIvwUwjDCXEh5J7dQcRN,36661704,1449,,Complete
3/18/25 13:28,3/18/25 13:31,IP Address,100,170,True,3/18/25 13:31,R_31dopFm0KoI1PwN,anonymous,EN,0.899999976,,0,0,,Agree,Female,January,14,2013,,,,,,,White,,,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Atlanta,Georgia,Yes,iPhone,Yes,Yes,No,ME,7 days,More than 2 hours,,MR BREAST,,A lot,A lot,A moderate amount,A lot,A great deal,NOTHING,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,3lvDX7QJQgguDlNPWfCfJz,36661704,1449,,Complete
3/18/25 13:34,3/18/25 13:40,IP Address,100,337,True,3/18/25 13:40,R_1dceq9ULRI4Y5x1,anonymous,EN,0.899999976,,0,0,,Agree,Male,April,13,2014,,,,,,,White,,,"Bachelor's degree (e.g. BA, BS)",Other,"$50,000 through $74,999",Lebanon,VA,No,iPhone,No,No,Yes,Parental blocks such as age related content,7 days,2 hours or less,,Jinxy,His behavior is hateful,A moderate amount,A moderate amount,A little,A lot,A little,I have witnessed swearing episodes after watching Jeff’s.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,4uAcpTTXdBPljdVHulm4le,36661704,1449,,Complete
3/18/25 13:53,3/18/25 13:57,IP Address,100,258,True,3/18/25 13:57,R_6Lwb3XbacW5wzQJ,anonymous,EN,0.699999988,,0,0,,Agree,Female,December,23,2011,,,,,,,White,,,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Orlando,FL,Yes,iPhone,Yes,Yes,Yes,parental,7 days,2 hours or less,,Carton,I think thats so good at all.,A great deal,A lot,A moderate amount,A lot,A great deal,Its so good,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,37nueDMWiPpmxosWiyrwix,36661704,1449,,Complete
