StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Pconsent_self,gender,bday#1_1,bday#2_1,bday#3_1,race_ethnicity,P1ed,P2ed,income,city,state,device,device-type,account,ytkids,controls,controls_type,Pdays,Ptime,Ptime_9_TEXT,Pfavorite,observations,yt_opinions_1,yt_opinions_2,yt_opinions_3,yt_opinions_4,yt_opinions_5,concerns,Pconsent-child,opp,gc,term,Q_BallotBoxStuffing,Q_CHL,expected_ir,expected_loi,Country,expected_n,tg,transaction_id,SVID,PS,Child_age,Response
2025-03-17 11:55:57,2025-03-17 12:03:11,IP Address,96.227.135.185,100,433,True,2025-03-17 12:03:11,R_5sN5WJcLytcdZst,,,,,39.4496,-75.7163,anonymous,EN,1,,0,0,,Agree,Male,January,13,2011,White,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater","Middletown ",DE,Yes,iPhone,Yes,No,No,,4 days,1 hour or less,,"Drive Tribe (Clarkson, Hammond, May)","No difference in behavior. ",A lot,A lot,A moderate amount,A lot,A moderate amount,No I have not experienced this.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,58hKV9oZw6e7SKQQ6gQ1eF,36661704,1449,,Complete
2025-03-17 12:00:54,2025-03-17 12:03:43,IP Address,172.56.164.76,100,169,True,2025-03-17 12:03:44,R_5HA5pj4QLvDiISd,,,,,40.6627,-73.9138,anonymous,EN,0.699999988079071,,0,0,,Agree,Male,January,1,2016,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",new york,new york,No,iPad tablet,Yes,Yes,No,yes,7 days,2 hours or less,,cn,,A great deal,A great deal,A lot,A lot,A great deal,yes vary good,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,355ik6Y3U69PiTEdjMzR8q,36661704,1449,,Complete
2025-03-17 12:05:42,2025-03-17 12:07:39,IP Address,,100,116,True,2025-03-17 12:07:39,R_515YwO56Sj3Ynu6,,,,,,,anonymous,EN,1,,0,0,,Agree,Female,February,2,2015,White,Some college,Some college,Do not know,BALTIMORE,MARYLAND,Yes,iPad tablet,No,Yes,Yes,AGE RESTRICTIONS,6 days,1 hour or less,,MR BEAST,SHES TIRED.,A little,A moderate amount,A moderate amount,A little,A moderate amount,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,4xt6dFGhxFjm0E6NwrBcMj,36661704,,,
2025-03-17 12:16:06,2025-03-17 12:19:31,IP Address,24.154.117.162,100,204,True,2025-03-17 12:19:32,R_6bB9EwW1ceiaLGp,,,,,40.8449,-81.7736,anonymous,EN,0.800000011920929,,0,0,,Agree,Male,December,2,2011,White,High school degree or equivalent,High school degree or equivalent,"$16,000 through $24,999","Marshallville ",Oh,Yes,Android phone,No,,No,,2 days,2 hours or less,,Chad wild clay,"Nothing ",A lot,A great deal,A lot,A lot,A lot,"None ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1hB4NI75ntC6twqP67vM6U,36661704,1449,,Complete
2025-03-17 12:16:45,2025-03-17 12:20:40,IP Address,,100,235,True,2025-03-17 12:20:40,R_8DTjU4r8y5KX3S6,,,,,,,anonymous,EN,1,,0,0,,Agree,Female,January,1,2015,White,High school degree or equivalent,High school degree or equivalent,"$100,000 or greater",California,California,Yes,Android phone,Yes,No,No,Food,1 day,1 hour or less,,Tom and jery,Food,A little,A lot,A great deal,None at all,A moderate amount,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,2dUo2eAuUswDOIyyopWgsX,36661704,,,
2025-03-17 12:17:39,2025-03-17 12:22:13,IP Address,148.222.97.164,100,273,True,2025-03-17 12:22:13,R_3pQwPbldls28PDP,,,,,37.751,-97.822,anonymous,EN,1,,0,0,,Agree,Female,September,20,2016,Hispanic or Latino/a,Some college,Some college,"$50,000 through $74,999",LANCASTER,CA,No,Some other device,No,No,No,,7 days,2 hours or less,,nico and cash,He picks up on the vocabulary and uses it.,A little,A moderate amount,A lot,A lot,A moderate amount,"None that i have encountered. ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2bHqkThnwUAxLocur3zgdf,36661704,1449,,Complete
2025-03-17 12:19:24,2025-03-17 12:24:17,IP Address,,100,292,True,2025-03-17 12:24:18,R_367r1xX8uo14dAR,,,,,,,anonymous,EN,0.8999999761581421,,0,0,,Agree,Female,March,12,2018,White,High school degree or equivalent,Some college,"$50,000 through $74,999",Florida,Florida,No,Some other device,No,No,No,,None,0 minutes,,None,None,None at all,None at all,None at all,None at all,None at all,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,5OiovRGbj1pDqMrjuAu77g,36661704,,,
2025-03-17 12:22:49,2025-03-17 12:26:21,IP Address,24.179.207.209,100,212,True,2025-03-17 12:26:22,R_7CCHGoyIGpNK8a5,,,,,45.21,-93.6607,anonymous,EN,1,,0,0,,Agree,Male,September,2,2015,White,Some college,"Bachelor's degree (e.g. BA, BS)","$100,000 or greater",Otsego,MN,No,Some other device,No,No,No,,2 days,45 minutes or less,,Minecraft,Throws fits after,None at all,A little,None at all,A lot,None at all,none,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2iot9jFptk0bhYxOCauk8v,36661704,1449,,Complete
2025-03-17 12:23:07,2025-03-17 12:26:27,IP Address,74.141.213.87,100,199,True,2025-03-17 12:26:27,R_3fDunDtqdNrJibU,,,,,39.0055,-84.6006,anonymous,EN,1,,0,0,,Agree,Female,September,29,2015,White,"Bachelor's degree (e.g. BA, BS)",Some college,"$75,000 through $99,999",Independence,Kentucky,Yes,iPhone,No,No,Yes,parental settings- not allowed to watch certain things,3 days,45 minutes or less,,mr beast,they are more annoying & matching the behaviors of those he just watched,A little,A lot,A moderate amount,A lot,A little,No i cant remeber specfic channels,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1Kuj0481PJPt7eW5H7pWJY,36661704,1449,,Complete
2025-03-17 12:22:25,2025-03-17 12:27:18,IP Address,64.49.123.66,100,293,True,2025-03-17 12:27:19,R_11hPtUP6xRZ8moV,,,,,42.9469,-85.6206,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,February,13,2015,White,"Master's degree (e.g. MA, MS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater","Grand Rapids, MI",Michigan,No,iPad tablet,No,Yes,Yes,"Language, violence ",7 days,2 hours or less,,Ryan’s world,No concerns,A lot,A lot,A lot,A lot,A moderate amount,No concerns,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6ScA9gOKPFO2O0Gp5BXHJl,36661704,1449,,Complete
2025-03-17 12:27:57,2025-03-17 12:32:40,IP Address,,100,282,True,2025-03-17 12:32:40,R_35WERDfzKZ9FZgl,,,,,,,anonymous,EN,0.8999999761581421,,0,0,,Agree,Female,September,10,2015,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",antioch,TN,Yes,iPad tablet,Yes,Yes,Yes,I can see their history,7 days,More than 2 hours,,mr beast,yes what kind of content they consume,A lot,A lot,A great deal,A great deal,A lot,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,6PVfF4pYhHMmaPKDnz40Yb,36661704,,,
2025-03-17 12:21:51,2025-03-17 12:33:46,IP Address,74.129.108.252,100,715,True,2025-03-17 12:33:46,R_5oF5rlpPSWv2J90,,,,,38.061,-87.5501,anonymous,EN,1,,0,0,,Agree,Female,May,21,2011,White,Some college,Some college,"$50,000 through $74,999",Evansville,IN,Yes,Android phone,Yes,Yes,Yes,"time limit, and certain content",7 days,1.5 hours or less,,she just looks at different things she does not follow any one.,she acts the same as always after being on you tube,A lot,A great deal,A moderate amount,A lot,A moderate amount,my child only goes on sites that are age apropriat,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,7EHj0Umz76XUQQspk74Kpr,36661704,1449,,Complete
2025-03-17 12:14:31,2025-03-17 12:35:41,IP Address,107.77.225.127,100,1270,True,2025-03-17 12:35:42,R_3cbw3ITbL2HwiiZ,,,,,40.8,-73.9763,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,January,25,2016,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",orlando,Florida,Yes,iPad tablet,Yes,Yes,No,,7 days,1.5 hours or less,,Mr beast,"No nothing ",A lot,A little,A moderate amount,A lot,A moderate amount,No nothing,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1uir9Z6aiEbkUGHqWDTqmp,36661704,1449,,Complete
2025-03-17 12:33:35,2025-03-17 12:36:38,IP Address,,100,182,True,2025-03-17 12:36:38,R_6ZC1rQrqTCTA9S9,,,,,,,anonymous,EN,0.8999999761581421,,0,25,,Agree,Male,March,1,2012,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",urban,Fl,Yes,iPad tablet,Yes,Yes,Yes,youtub,7 days,2 hours or less,,elon mask,,A great deal,A great deal,A great deal,A great deal,A great deal,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,6d2dgZUPcygNu9INolp00q,36661704,,,
2025-03-17 12:32:39,2025-03-17 12:38:24,IP Address,71.35.29.131,100,345,True,2025-03-17 12:38:25,R_3DYuPaSTdWZ3Cpn,,,,,33.338,-111.7435,anonymous,EN,1,,0,5,,Agree,Female,April,15,2015,Asian,Some college,Some college,"Less than $5,000",Phoenix,AZ,No,iPad tablet,No,,Yes,Parental control,7 days,More than 2 hours,,YouTube Kids,My child is not focused on other tasks,A lot,A moderate amount,A moderate amount,A lot,A little,I have not experienced any inappropriate contents when my child is using YouTube,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2acD8apXePBR93WRiPu7ck,36661704,1449,,Complete
2025-03-17 12:23:19,2025-03-17 12:42:42,IP Address,50.227.223.206,100,1163,True,2025-03-17 12:42:42,R_1GKAeyy9ykj6F5n,,,,,39.4877,-121.4698,anonymous,EN,1,,0,0,,Agree,Male,January,27,2016,American Indian or Alaska Native,,High school degree or equivalent,"$12,000 through $15,999",Lakeport,California,Yes,Android phone,Yes,No,No,,7 days,1.5 hours or less,,I don't know,he gets loud and acts funny sometimes,A little,A little,None at all,A lot,A little,I don't remember the channel but my son was listing to some serious cussing on youtube,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,4gOHw4WbuI1hYyL3FvkmqG,36661704,1449,,Complete
2025-03-17 12:38:10,2025-03-17 12:43:22,IP Address,,100,311,True,2025-03-17 12:43:22,R_1f40siR3vPGeNRq,,,,,,,anonymous,EN,1,,0,0,,Agree,Male,October,11,2012,Hispanic or Latino/a,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$50,000 through $74,999","Kirksville ",MO,No,Android tablet,No,,Yes,"Parent observations ",2 days,2 hours or less,,"Mindcraft ",Can get angry and pissy,A little,A lot,A little,A lot,None at all,"When we see that, we tell him to change it or turn off",Disagree,Qual32042-1126-Children8to13[AD]_Parent_New,2,Consent 2_Child,,anonymous,.70,10,USA,220,2,0EJhl0iX9CvC5dpMWY1b8m,36661704,,,
2025-03-17 12:42:18,2025-03-17 12:44:33,IP Address,,100,135,True,2025-03-17 12:44:33,R_7v5PvkxU8OnRG47,,,,,,,anonymous,EN,0.800000011920929,,0,0,,Agree,Female,February,1,2016,White,High school degree or equivalent,High school degree or equivalent,"$50,000 through $74,999","Independence ",Mo,Yes,iPhone,No,No,No,,7 days,More than 2 hours,,Call me chris,Nothing,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,6LaxF1GYEN4GdF3wN7y3zM,36661704,,,
2025-03-17 12:37:21,2025-03-17 12:45:01,IP Address,,100,460,True,2025-03-17 12:45:02,R_5dUs8f35PE5zT57,,,,,,,anonymous,EN,1,,0,0,,Agree,Male,October,13,2013,White,High school degree or equivalent,High school degree or equivalent,"$35,000 through $49,999","Sacramento ",Ca,Yes,Android phone,Yes,Yes,Yes,Limits what they. Can watch and foot how long,4 days,2 hours or less,,I don't know a favorite,Doesn't want to listen,None at all,None at all,None at all,None at all,A little,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,4aOUcTtMCGfCGOwWRpofOb,36661704,,,
2025-03-17 12:42:49,2025-03-17 12:46:27,IP Address,,100,218,True,2025-03-17 12:46:28,R_6zVlUapZdIZleQ8,,,,,,,anonymous,EN,1,,0,0,,Agree,Female,August,28,2013,White,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$25,000 through $34,999","Raleigh, NC",NC,Yes,iPad tablet,Yes,No,No,,7 days,1.5 hours or less,,mr beast,I m not concerned,A moderate amount,A little,A moderate amount,A moderate amount,A moderate amount,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,7umFFEanMdFPSNQChpozTl,36661704,,,
2025-03-17 12:33:40,2025-03-17 12:48:48,IP Address,151.197.21.11,100,908,True,2025-03-17 12:48:49,R_1MQxSpQ618FW3hu,,,,,39.9792,-75.1279,anonymous,EN,1,,0,0,,Agree,Female,August,6,2012,Black or African American,High school degree or equivalent,High school degree or equivalent,"$35,000 through $49,999",Philadelphia,PA,Yes,iPad tablet,No,No,No,,6 days,2 hours or less,,I don't know,She mostly uses Youtube for listening to music so her behavior is pretty chill,A little,A moderate amount,A little,A lot,A lot,I can't think of anything that was particularly disturbing,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5ao53LYvz8nAQ9eEHVSHzz,36661704,1449,,Complete
2025-03-17 12:38:03,2025-03-17 12:49:33,IP Address,24.12.41.118,100,690,True,2025-03-17 12:49:34,R_1yaC7Lkox9BnjRb,,,,,41.6106,-87.0642,anonymous,EN,0.699999988079071,,0,0,,Agree,Male,December,18,2012,"Asian,White","Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$35,000 through $49,999",Chesterton,Indiana,Yes,iPhone,No,No,No,,5 days,1.5 hours or less,,Spy Ninja,Sometimes she becomes to engrossed in it.,A moderate amount,A little,A lot,A lot,A moderate amount,"Honestly, I have not experienced this but I look to get informed and entertained on YouTube not offended.",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2kfgzB0CVLnKtdq5WYTRdU,36661704,1449,,Complete
2025-03-17 12:43:45,2025-03-17 12:52:32,IP Address,69.137.73.62,100,526,True,2025-03-17 12:52:32,R_7JDBCCOB8OAtGpI,,,,,35.9306,-86.8788,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,September,24,2015,White,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater",Franklin,TN,Yes,Android tablet,No,No,No,,5 days,1 hour or less,,Dude perfect,None,A little,A lot,A moderate amount,A lot,A moderate amount,None observed,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5iDmeWUCKkw7mLJhfofcgo,36661704,1449,,Complete
2025-03-17 12:52:12,2025-03-17 12:55:47,IP Address,174.240.114.32,100,214,True,2025-03-17 12:55:47,R_3dZ1Drn3owUdF2s,,,,,42.4257,-83.1522,anonymous,EN,0.800000011920929,,0,0,,Agree,Male,May,13,2011,White,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$75,000 through $99,999",Detroit,Michigan,Yes,Android phone,Yes,No,No,,7 days,More than 2 hours,,Mr beast,He is calm now,A little,A lot,A lot,A lot,A moderate amount,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2D35vwUB4Jm28f1kihOxqE,36661704,1449,,Complete
2025-03-17 12:52:30,2025-03-17 13:00:11,IP Address,172.58.127.56,100,460,True,2025-03-17 13:00:12,R_5SqSU8vkzMs4l5Z,,,,,42.3888,-83.1895,anonymous,EN,1,,0,0,,Agree,Female,December,4,2013,White,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$75,000 through $99,999",New York,NY,Yes,iPhone,Yes,Yes,No,,7 days,2 hours or less,,"Cartoon and kids channels ","Nothing special ",A little,A lot,A moderate amount,A lot,A great deal,"Yes, I’ve seen concerning content like excessive violence and inappropriate language in some gaming and animation channels.",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,0qSSS1OGOpaEsd5Q5ceu8G,36661704,1449,,Complete
2025-03-17 12:57:25,2025-03-17 13:00:25,IP Address,24.218.199.8,100,180,True,2025-03-17 13:00:26,R_5kLI4xgWbsC8MOk,,,,,41.5481,-73.0012,anonymous,EN,1,,0,0,,Agree,Female,June,14,2011,White,Some college,High school degree or equivalent,"$50,000 through $74,999","Wolcott ",CT,Yes,iPhone,No,,No,,3 days,2 hours or less,,"Documentaries ",No concerns,A little,A moderate amount,A moderate amount,A lot,A lot,None,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,0lLbwEmS3rYlnG6uXkT8hH,36661704,1449,,Complete
2025-03-17 13:02:42,2025-03-17 13:06:04,IP Address,172.58.0.232,100,202,True,2025-03-17 13:06:06,R_5hBdvXZXYRBcZjZ,,,,,33.8067,-84.1657,anonymous,EN,0.800000011920929,,0,0,,Agree,Male,December,14,2018,White,High school degree or equivalent,High school degree or equivalent,"$25,000 through $34,999",Phenix city,Al,Yes,Android phone,Yes,No,No,,7 days,2 hours or less,,"Mr beast ",No,A little,A little,None at all,A lot,A great deal,None,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1LzHg6VIdd7ywBdiPr6pCQ,36661704,1449,,Complete
2025-03-17 13:09:21,2025-03-17 13:15:59,IP Address,97.228.118.97,100,397,True,2025-03-17 13:16:00,R_7jDO0x0SHYEnX7m,,,,,36.2038,-115.2255,anonymous,EN,0.6000000238418579,,0,0,,Agree,Female,July,24,2011,Black or African American,High school degree or equivalent,High school degree or equivalent,"$25,000 through $34,999","No ",Nv,Yes,Android tablet,No,Yes,No,,7 days,More than 2 hours,,Gaming,Crazy,A lot,A lot,A lot,A lot,A lot,Sometime maybe cussing on there,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,7sAn6mEF68FWgIMQx4uveN,36661704,1449,,Complete
2025-03-17 13:07:52,2025-03-17 13:17:12,IP Address,,100,560,True,2025-03-17 13:17:13,R_73eanTgQMuFaq9G,,,,,,,anonymous,EN,1,,0,0,,Agree,Female,June,19,2011,Black or African American,"Bachelor's degree (e.g. BA, BS)","Master's degree (e.g. MA, MS)","$100,000 or greater",New York,New York,Yes,iPad tablet,No,No,Yes,Parental Control,4 days,45 minutes or less,,Blippee,Nothing really.,A moderate amount,A little,A moderate amount,A moderate amount,A little,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,2OBdWs8sATsIrJTGR0WrvK,36661704,,,
2025-03-17 13:18:03,2025-03-17 13:20:14,IP Address,,100,130,True,2025-03-17 13:20:14,R_5sROKDlDyuQu3GJ,,,,,,,anonymous,EN,1,,0,0,,Agree,Female,March,22,2011,White,High school degree or equivalent,High school degree or equivalent,"Less than $5,000",Boise,Idaho,No,Android phone,No,No,No,,4 days,45 minutes or less,,Idk,,None at all,None at all,None at all,None at all,None at all,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,5KzXnlJfaeLTeHN4kVqIro,36661704,,,
2025-03-17 13:23:52,2025-03-17 13:27:02,IP Address,76.35.157.35,100,189,True,2025-03-17 13:27:03,R_7Bwx6NUExCb6Pax,,,,,39.494,-80.2221,anonymous,EN,0.8999999761581421,,0,0,,Agree,Female,March,11,2012,White,"Bachelor's degree (e.g. BA, BS)",High school degree or equivalent,"$12,000 through $15,999","Fairmont ",wV,Yes,iPhone,Yes,No,No,,7 days,1 hour or less,,"Mr beast ",He watches creepy stuff,A lot,A little,A little,A lot,A moderate amount,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5G5VsiBxsd69AQQyrwQr4M,36661704,1449,,Complete
2025-03-17 13:19:50,2025-03-17 13:28:03,IP Address,208.240.24.36,100,493,True,2025-03-17 13:28:04,R_5rdEO5vLJuIDbri,,,,,42.3364,-71.0326,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,August,15,2015,White,High school degree or equivalent,High school degree or equivalent,"$100,000 or greater",Boston,Massachusetts,Yes,iPhone,Yes,Yes,Yes,"(Selecting all that apply) Restricted content, Time limits, App blocking (Assuming Michael has implemented various controls to ensure his children's online safety)",5 days,1 hour or less,,"(Assuming this information isn't specified in the bio) Prefer not to say (As a parent, Michael might not be aware of his children's current favorite YouTube channels or personalities)","Based on Michael P. Staples' bio:
After spending time on YouTube, I notice that my child:
Becomes more curious and asks questions about the content they watched.
Sometimes imitates the behaviors or actions they saw in videos.
Can become distracted or unfocused if they watch YouTube for extended periods.
I'm concerned about:
Exposure to mature or inappropriate content.
The potential impact on their physical activity levels and outdoor playtime.
The possibility of cyberbullying or online harassment.
I've been surprised by:
How quickly my child can learn new skills or concepts from educational YouTube videos.
The creativity and imagination they display after watching videos that encourage DIY projects or arts and crafts.
The way they can connect with other children or families through YouTube content, fostering a sense of community and belonging.",A moderate amount,A moderate amount,A lot,A lot,A moderate amount,"Yes, I have experienced concerns about the content on YouTube.
Examples:
I've seen videos featuring stereotypes and biased representations of certain groups, which I worry might influence my children's perceptions and attitudes.
I've come across channels that promote aggressive or violent behavior, which I don't want my children to emulate.
I've noticed some videos containing mild profanity or suggestive language, which I don't think is suitable for young children.
Specific channels or videos:
I don't recall specific channel names, but I've seen videos featuring cartoon characters engaging in violent or aggressive behavior.
I've also seen videos promoting unrealistic beauty standards or materialistic values, which I worry might negatively impact my children's self-esteem and values.",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1q5R9vZu9QK1rHoeCLrRA9,36661704,1449,,Complete
